run,index,mlx.dose,mcmc.dose,sir.dose,sir_1e5.dose,mlx_sir,mlx_sir_1e5,mlx_mcmc
207,1,3641.902816465358,3603.8371101987586,3640.572806625052,3624.4316037773674,-3.6519641169239966e-4,-0.0047972759209832586,-0.010452147732910606
207,2,5306.303159370504,5344.047180852223,5329.2442476936985,5349.168348483562,0.004323365558690852,0.008078164368984838,0.007113054107183239
207,3,3064.62855933009,3055.928726895344,3039.8851462736943,3038.3007666827875,-0.008073870153387987,-0.008590859263237282,-0.0028387885403794964
207,4,4415.2056580176095,4511.178762349495,4522.149150697694,4562.55934652514,0.024221633365115052,0.033374139263467856,0.021736949932922568
207,5,2290.257917916694,2298.7137778433175,2292.4466940222987,2282.076698855575,9.556897886835246e-4,-0.003572182415402785,0.003692099418355088
207,6,4160.88540908189,4100.78043263714,4051.245029503602,4024.728598091288,-0.02635025212157451,-0.032723037912415334,-0.014445237139566655
207,7,3141.3447168695716,3109.5144982402694,3152.5269182872603,3139.8944435868852,0.003559686193507615,-4.6167275908884424e-4,-0.01013267294683335
207,8,4041.721126370223,4118.812466387132,4170.075406015112,4250.499210790605,0.03175733199587702,0.05165573722001955,0.019073888971192634
207,9,3085.3990817566882,3049.9291527515825,3116.5988634733917,3103.323218000492,0.010112073313686116,0.005809341277692539,-0.011496058715655927
207,10,5678.666056273102,5491.924351127176,5556.126524164465,5467.775630803439,-0.021578929081992815,-0.03713731770451573,-0.032884783731847805
207,11,3072.9465774724267,3008.741345177155,3177.7126202050945,3020.9728483222743,0.03409302442831283,-0.016913320111442372,-0.020893702730127566
207,12,4127.304625414834,4187.573825384188,4198.52376601191,4224.137887623422,0.01725560554908591,0.02346162229274644,0.014602556738417791
207,13,3964.107391194572,3951.784074201234,3974.9570886159368,3974.491414103765,0.002736983726895296,0.002619510998178014,-0.0031087243046723357
207,14,4519.616639867231,4299.357121971962,4550.996233193903,4512.109880928507,0.00694297676707239,-0.001660928246105627,-0.04873411517967576
207,15,3486.1220616910555,3422.3544815680043,3484.747097776599,3505.8948771875525,-3.944107206015864e-4,0.005671865513195949,-0.018291838035102724
207,16,4785.2298549008365,4754.308892485577,4890.4487959590715,4878.822644498683,0.021988273133938196,0.019558682118893975,-0.006461750710593572
207,17,5587.789890545542,5616.966439646509,5641.748897185851,5545.196440979924,0.009656591907939615,-0.007622593261369015,0.005221482853235539
207,18,5889.737067158971,5460.082668205882,5773.922195051101,5624.538209127041,-0.019663844206840832,-0.04502728305320652,-0.07294967399289022
207,19,3513.1627335195185,3513.462422377957,3513.6054692591692,3530.839172252077,1.2602198452879706e-4,0.005031488739165226,8.530457629505445e-5
207,20,5399.321107583727,5458.452065336708,5491.556839239752,5374.970260501165,0.01708283871586616,-0.004509983125167223,0.01095155420001366
405,1,4321.019681164097,4389.712806965918,4323.508022380007,4329.8882454419,5.758689845262047e-4,0.0020524239490187974,0.01589743414066447
405,2,4345.345467663793,4399.106170805498,4322.883937729242,4329.085043912193,-0.005169101076473794,-0.003742032451183205,0.012372020485314428
405,3,4338.902345332407,4383.876189386406,4322.883937729242,4329.8882454419,-0.0036918110453436257,-0.002077506975976107,0.010365258416654486
405,4,4327.967432471698,4409.403604527429,4322.883937729242,4329.019815600825,-0.0011745686218237656,2.4315874496439905e-4,0.018816262674421907
405,5,4362.825356531339,4379.976642914085,4326.044204455616,4328.362291252763,-0.00843058088966596,-0.007899253915122598,0.00393123377195684
405,6,4321.2182103411615,4400.355129365127,4322.883937729242,4329.019815600825,3.8547634185513073e-4,0.0018054180279517013,0.018313566955397466
405,7,4399.447012092749,4394.46269615791,4325.1674379875785,4329.8882454419,-0.01688384333326402,-0.015810797688812495,-0.0011329414631290958
405,8,4341.281989606228,4392.931428827931,4323.337598848421,4329.019815600825,-0.004133431276929017,-0.0028245513732490686,0.011897278118620345
405,9,4390.061313598621,4409.308541972792,4330.389572409266,4342.594066537531,-0.013592461910387526,-0.010812433738466512,0.004384273247972819
405,10,4377.780441611031,4377.282015684617,4322.529296792664,4329.8882454419,-0.012620812202732189,-0.010939835107743965,-1.1385356873456635e-4
405,11,4393.276188312834,4396.56746485835,4330.181208458294,4348.168228249721,-0.01436171484560601,-0.010267499271525612,7.491622207297916e-4
405,12,4323.217828574807,4415.831592951947,4322.254238611471,4326.486043273247,-2.2288721076390737e-4,7.559680839670312e-4,0.02142241451841694
405,13,4394.693598397541,4417.642479372168,4330.389572409266,4372.640561648593,-0.014632197796843468,-0.005018105643813149,0.005221952443509404
405,14,4377.3369260806085,4379.398176051709,4326.044204455616,4329.085043912193,-0.011717791545673718,-0.011023113592404949,4.7089132180331357e-4
405,15,4375.1971700813265,4468.173496070303,4349.402124502138,4342.594066537531,-0.005895744711937023,-0.007451802119169275,0.02125077393649179
405,16,4315.649697431318,4421.443304336605,4322.529296792664,4325.065898930274,0.0015941051391268881,0.002181873451072873,0.024513946757137424
405,17,4414.600927523024,4448.338908838435,4378.124935841644,4390.049640831004,-0.008262579626160284,-0.005561383032145598,0.00764236266636681
405,18,4301.1387133594435,4399.0079362581355,4322.883937729242,4329.085043912193,0.005055690090221189,0.006497426010918392,0.022754258679151117
405,19,4316.769912970882,4394.604463378319,4332.994028937685,4372.640561648593,0.003758392569882678,0.01294269785142654,0.01803073871821687
405,20,4264.781202010919,4370.139424330533,4321.443786979763,4341.270805860051,0.013286164584979644,0.017935176560304255,0.02470425030712859
504,1,3593.0514912213343,3590.4861359037777,3606.159221386335,3655.2093572512035,0.0036480774620196665,0.017299464308189124,-7.13976775402297e-4
504,2,8734.8237551714,8406.395791422377,8487.540390234999,8345.860396514547,-0.028310057749018413,-0.0445301896820264,-0.03759983864065694
504,3,5123.873749314824,5071.265488424696,5100.593019275455,5100.593019275455,-0.004543579951102805,-0.004543579951102805,-0.010267282814523444
504,4,9385.273217684646,10126.860217300795,10174.492199534008,10191.076770106178,0.08409121008456517,0.0858582945569617,0.07901602674909652
504,5,1312.9457893523659,1315.7810735896833,1309.7281516916473,1305.8769536266072,-0.0024507010775408292,-0.0053839509468593125,0.002159483095426175
504,6,10802.063114997787,11852.989439824716,11977.06685112009,11229.637991212796,0.10877586287113106,0.03958270486508784,0.09728940792502898
504,7,2861.6657425877543,2861.8074697465995,2863.9444738889756,2873.4393123284112,7.962954119025532e-4,0.0041142365320452606,4.9526105280584184e-5
504,8,15338.14110718368,14494.514268734485,14955.499814824825,14590.067727844269,-0.02494704473540425,-0.04877210178937831,-0.05500189576780449
504,9,2016.2941884327795,2055.6912292051893,2018.5187736676505,2008.5483174716462,0.001103303896640276,-0.0038416372995420727,0.019539331610647675
504,10,4398.3640039998145,4287.543240803061,4274.094329121131,4467.035655470545,-0.028253613108345434,0.015612998698670999,-0.02519590536298826
504,11,3435.796840432955,3343.45476864404,3345.7774629746923,3624.6812325096216,-0.026200436649484495,0.05497542516305033,-0.026876464493540468
504,12,10675.105897377269,10885.953581330716,11141.934053012965,11037.377546537247,0.04373054095420163,0.03393611760319716,0.019751343544540327
504,13,6373.9324215802735,6372.805995656858,6365.132017490136,6290.663016769476,-0.001380686757886265,-0.013064055170850563,-1.7672385725365705e-4
504,14,5525.263734840795,6883.829312998199,6982.1811768641655,7152.505216845168,0.26368287776680216,0.29450928681348465,0.24588248513653074
504,15,4803.618651314596,4808.238442167984,4793.297478191079,4778.6743947169025,-0.0021486245834049203,-0.00519280534287768,9.617313922545317e-4
504,16,14235.154350919589,12528.30164602522,13175.767365773121,12737.043495247406,-0.0744204775748028,-0.10524022562322305,-0.11990405322047712
504,17,9745.029346303072,9762.208206475785,9754.78963254907,9681.845840010725,0.0010015656083888385,-0.006483665061133656,0.001762833087745405
504,18,2143.546624619069,2103.2376752686723,2167.8708984842874,1996.3356243948276,0.011347676596277015,-0.06867636958930266,-0.01880479243485549
504,19,5056.670388021647,5171.026340064764,5047.722857507798,5028.441854480357,-0.0017694510077311987,-0.0055824349572317624,0.02261487169778857
504,20,13154.935796688455,10377.269814587726,11389.838613371447,11491.787269523818,-0.13417755970814718,-0.12642771906065153,-0.2111500979579058
513,1,4335.815416213743,4337.269022448411,4353.9114919756485,4396.044045586604,0.004173626878633924,0.013890957891711866,3.3525556213304455e-4
513,2,16303.334186370623,16697.231881505195,16040.839406973304,15536.082968603934,-0.016100680780791517,-0.04706100046750564,0.024160560694625615
513,3,29798.33159188039,30899.333917445696,30021.974967257254,27211.528686124504,0.007505231448521927,-0.08681032687282235,0.03694845539155333
513,4,20472.230001517382,20996.05985837948,26902.279667395887,29420.67385364224,0.31408643149290116,0.43710156887948254,0.025587337423586664
513,5,982.9145501159326,985.2508946339376,984.1789927497052,980.3917553255924,0.0012864217277315936,-0.002566647110923963,0.002376955878544547
513,6,94834.34733021744,92238.54945472047,89302.20800102924,86074.9621761548,-0.05833476461777125,-0.09236511243718548,-0.02737191691168899
513,7,3051.7020478895147,3048.242972970864,3047.807424884119,3050.113740192577,-0.0012762133865883614,-5.204661765836632e-4,-0.0011334903815538374
513,8,35159.21240199886,36554.11920544482,35812.35412463234,36336.71046558875,0.01857668809999686,0.033490456217470536,0.03967400599015276
513,9,1901.6015160821203,1899.9248182992499,1895.7194559336021,1930.1707429639466,-0.0030932138509423158,0.015023771615773469,-8.817293048466406e-4
513,10,4987.874618240586,5068.03683176659,4900.391782769092,4922.373064629258,-0.017539100752767562,-0.013132157206155423,0.01607141711879685
513,11,4746.195531896818,4690.998464856035,4773.350388912,4992.3565717824595,0.005721394500645489,0.05186491753896697,-0.011629749905967992
513,12,11854.723514620175,10449.990903576398,11151.165976313658,11018.09844898666,-0.059348287409557436,-0.07057314028469096,-0.11849560298149094
513,13,9141.941765637659,9138.242498821695,9113.002555014164,9198.617429702845,-0.0031655430941674697,0.006199521449394449,-4.046478210863645e-4
513,14,12172.803675951081,25229.28798881903,15195.99460918114,17076.942117774175,0.24835617280206004,0.4028766562227436,1.0725946676247387
513,15,6975.065249944342,6980.2518168140905,7032.977954310421,7046.127860752831,0.008302819011842407,0.01018809262165052,7.435868603221543e-4
513,16,18321.20627947979,18102.706966543436,17680.277037806416,17677.4856267736,-0.034982917166935135,-0.03513527673268835,-0.011926033122670451
513,17,19757.445939180267,19753.795273520915,19681.77635905545,19743.745466809803,-0.003829927226310129,-6.934333725440796e-4,-1.8477416922156131e-4
513,18,1692.2855186158588,1569.0023885179432,1704.6578696831916,1615.4143776933406,0.007311030515378,-0.04542445117972293,-0.07285007685863219
513,19,6985.453638195389,6990.10399163178,6998.969352715468,6962.72905926233,0.001934837051408721,-0.003253128588357466,6.657196049464269e-4
513,20,46808.126103044124,35196.70436080577,50852.145938123984,51526.84546507419,0.08639567895064403,0.10080983271242705,-0.248064229631342
301,1,2878.1709552094326,2884.7640409123483,2872.49843168717,2865.9393690734296,-0.0019708778979912064,-0.004249777489368399,0.002290720671398039
301,2,5032.701712783401,5055.233272796628,5091.941147553676,5002.448833382574,0.01177090122782432,-0.006011260179394771,0.004477030688307129
301,3,1953.5751914652603,1906.0073312305926,1921.4221469670535,1907.9119959068573,-0.01645856511624244,-0.023374168426122242,-0.024349132013183422
301,4,4860.846619508617,4868.121667697653,4904.7000372295925,4980.738779668775,0.009021765374158002,0.024664872098407956,0.0014966627747187804
301,5,1679.232946458542,1680.9965462516943,1678.2915239456197,1684.3800662241347,-5.606265139734231e-4,0.003065161254993088,0.0010502413002744127
301,6,4821.762237326408,4712.17369552612,4767.701178079301,4821.198810772903,-0.011211888223896054,-1.168507540962768e-4,-0.02272790245689351
301,7,2870.3520082418822,2882.688616059614,2871.830845680253,2871.2816267676967,5.152111776271122e-4,3.238691711487596e-4,0.004297942476152311
301,8,4311.1322492662575,4378.985187175727,4333.396088919405,4313.198388837838,0.005164267381715484,4.7925682909223156e-4,0.015739006364515536
301,9,1990.5400591861742,1989.983737279022,1988.8722356634376,1980.331834201395,-8.378748847780084e-4,-0.005128369528495114,-2.7948289941954075e-4
301,10,2292.3575033312286,2207.453378265123,2266.9601806332266,2336.224713864785,-0.011079128216735332,0.01913628675710877,-0.037037907456722606
301,11,1939.7287715675027,1942.6276879714192,1941.7363410258522,1929.7971487024088,0.0010349743158818967,-0.005120109064046171,0.0014944957493071814
301,12,4369.0934800085315,4409.985944366409,4376.378573193135,4369.339884723066,0.0016674152699953351,5.639721733158161e-5,0.00935948487826763
301,13,3777.312827263462,3783.764451908893,3780.6141425720807,3771.498898474354,8.739851475341624e-4,-0.0015391705836871612,0.001707993205875114
301,14,2821.9932526218104,97069.98512750452,2686.6810840284293,2531.8622346011734,-0.04794914674855,-0.1028106703483741,33.39766733578132
301,15,2527.816232360164,2524.4535975699728,2521.8347640429824,2471.64232811902,-0.0023662591610138207,-0.02222230537252932,-0.0013302528669387234
301,16,4566.941919209473,4485.996427664152,4608.636228280855,4672.141215455512,0.009129590393082842,0.023034953828414084,-0.017724221804715258
301,17,4542.483231495608,4542.1234348979015,4545.861535880121,4542.307628118795,7.437131217323332e-4,-3.865801321968222e-5,-7.9207028264242e-5
301,18,4688.322021011743,4619.146339613298,4696.370434159454,4810.481223694771,0.0017166937577324751,0.026056060598129642,-0.014754891214472836
301,19,2303.6972094697226,2307.958516348116,2281.784427423122,2364.989714983965,-0.009512006159717739,0.02660614652927888,0.0018497686505312859
301,20,3647.2711931340523,3862.9713317524697,3779.2228453353746,3781.372203591319,0.03617818506332072,0.03676749091477217,0.059140142642661334
